"ensembl","symbol","entrez"
"ENSRNOG00000019817","Ddx28","364995"
"ENSRNOG00000019819","Dus2","291978"
"ENSRNOG00000054264","Nfatc3","361400"
"ENSRNOG00000019859","Pla2g15","361401"
"ENSRNOG00000019943","Slc7a6","307811"
"ENSRNOG00000020049","Slc7a6os","246187"
"ENSRNOG00000000258","Prmt7","361402"
"ENSRNOG00000000257","Smpd3","94338"
"ENSRNOG00000046621",NA,NA
"ENSRNOG00000055745",NA,NA
"ENSRNOG00000021890","Nob1","291996"
"ENSRNOG00000012772","Nqo1","24314"
"ENSRNOG00000011879","Nfat5","307820"
"ENSRNOG00000020087","Zfp90","498945"
"ENSRNOG00000020093","Rps12l1","100360573"
"ENSRNOG00000022524","Tango6","307816"
"ENSRNOG00000059362",NA,NA
"ENSRNOG00000047246","Chtf8","364996"
"ENSRNOG00000020333","Utp4","291987"
"ENSRNOG00000020344","Sntb2","689421"
"ENSRNOG00000020351","Vps4a","246772"
"ENSRNOG00000022303","Pdf","690214"
"ENSRNOG00000020379","Cog8","291990"
"ENSRNOG00000020391","Nip7","192180"
"ENSRNOG00000020435","Terf2","361403"
"ENSRNOG00000011142","Cyb5b","80773"
"ENSRNOG00000012937","Wwp2","291999"
"ENSRNOG00000014097","Psmd7","307821"
"ENSRNOG00000017500","Mtss2","307845"
"ENSRNOG00000017219","Vac14","307842"
"ENSRNOG00000017178","Hydin","292017"
"ENSRNOG00000017102","Cmtr2","292016"
"ENSRNOG00000016977","Calb2","117059"
"ENSRNOG00000016971","Zfp612","307839"
"ENSRNOG00000016108","Phlpp2","498949"
"ENSRNOG00000038766","Atxn1l","103694328"
"ENSRNOG00000000262","Zfp821","307834"
"ENSRNOG00000015144","Ist1","307833"
"ENSRNOG00000015063","Dhodh","65156"
"ENSRNOG00000014964","Hp","24464"
"ENSRNOG00000021379","Txnl4b","292008"
"ENSRNOG00000014619","Dhx38","292007"
"ENSRNOG00000032799",NA,NA
"ENSRNOG00000043145",NA,NA
"ENSRNOG00000014452","Zfhx3","307829"
"ENSRNOG00000051461","Rfwd3","103690025"
"ENSRNOG00000018668","Glg1","29476"
"ENSRNOG00000022593","Pdpr","307852"
"ENSRNOG00000018582","Exosc6","307850"
"ENSRNOG00000018404","Aars1","292023"
"ENSRNOG00000018033","Ddx19a","292022"
"ENSRNOG00000017932","St3gal2","64442"
"ENSRNOG00000059453","Fcsk","307848"
"ENSRNOG00000017745","Cog4","361407"
"ENSRNOG00000017724","Sf3b3","292019"
"ENSRNOG00000018967","Wdr59","690751"
"ENSRNOG00000019028","Znrf1","690769"
"ENSRNOG00000019059","Zfp1","498952"
"ENSRNOG00000019068","Ctrb1","24291"
"ENSRNOG00000019253","Bcar1","25414"
"ENSRNOG00000019326","Cfdp1","292027"
"ENSRNOG00000049019",NA,NA
"ENSRNOG00000021521","Chst6","307859"
"ENSRNOG00000021517","Tmem231","361410"
"ENSRNOG00000019425","Gabarapl2","64670"
"ENSRNOG00000019434","Adat1","690810"
"ENSRNOG00000019456","Kars1","292028"
"ENSRNOG00000010712","Terf2ip","307861"
"ENSRNOG00000031439",NA,NA
"ENSRNOG00000011231","Cntnap4","307865"
"ENSRNOG00000011552",NA,NA
"ENSRNOG00000031097",NA,NA
"ENSRNOG00000011575","Adamts18","361412"
"ENSRNOG00000050326",NA,NA
"ENSRNOG00000011976","Nudt7","361413"
"ENSRNOG00000011989","Vat1l","361414"
"ENSRNOG00000012030","Wwox","292041"
"ENSRNOG00000012428","Maf","54267"
"ENSRNOG00000042888","Cdyl2","292044"
"ENSRNOG00000011296","Cenpn","361416"
"ENSRNOG00000011279",NA,NA
"ENSRNOG00000011422","Atmin","315037"
"ENSRNOG00000045541","C19h16orf46","687399"
"ENSRNOG00000011535","Gcsh","171133"
"ENSRNOG00000012671","Gan","307893"
"ENSRNOG00000013178","Cmip","292051"
"ENSRNOG00000051986","Plcg2","29337"
"ENSRNOG00000051819","Sdr42e1","307897"
"ENSRNOG00000050087","Mphosph6","686999"
"ENSRNOG00000014371","Cdh13","192248"
"ENSRNOG00000014415","Hsbp1","286899"
"ENSRNOG00000014522","Mlycd","85239"
"ENSRNOG00000015084","Necab2","170928"
"ENSRNOG00000025503","Slc38a8","502208"
"ENSRNOG00000015173","Mbtps1","89842"
"ENSRNOG00000015576","Hsdl1","361418"
"ENSRNOG00000015632","Taf1c","361420"
"ENSRNOG00000016224","Meak7","307901"
"ENSRNOG00000016257","Cotl1","361422"
"ENSRNOG00000016422","Klhl36","498957"
"ENSRNOG00000016509","Usp10","307905"
"ENSRNOG00000016752","Crispld2","171547"
"ENSRNOG00000017342","Zdhhc7","170906"
"ENSRNOG00000046443","Mthfsd","687539"
"ENSRNOG00000042274","Fbxo31","498959"
"ENSRNOG00000017905","Map1lc3b","64862"
"ENSRNOG00000018226","Zcchc14","365018"
"ENSRNOG00000017431","6430548M08Rikl","307907"
"ENSRNOG00000056656",NA,NA
"ENSRNOG00000017489","Gse1","307913"
"ENSRNOG00000017575","Gins2","292058"
"ENSRNOG00000017646","Clmb","361424"
"ENSRNOG00000017654","Emc8","361425"
"ENSRNOG00000017817","Cox4i1","29445"
"ENSRNOG00000017869","Irf8","292060"
"ENSRNOG00000018784","Jph3","307916"
"ENSRNOG00000018801","Klhdc4","307917"
"ENSRNOG00000046599",NA,NA
"ENSRNOG00000018824","Slc7a5","50719"
"ENSRNOG00000019140","Banp","292064"
"ENSRNOG00000043077","Zfpm1","691504"
"ENSRNOG00000028501","Zc3h18","292067"
"ENSRNOG00000013014","Cyba","79129"
"ENSRNOG00000013376","Mvd","81726"
"ENSRNOG00000013777","Rnf166","365022"
"ENSRNOG00000051531","Ctu2","292069"
"ENSRNOG00000056786","Piezo1","361430"
"ENSRNOG00000013970","Cdt1","292071"
"ENSRNOG00000014405",NA,NA
"ENSRNOG00000014461","Aprt","292072"
"ENSRNOG00000014581",NA,NA
"ENSRNOG00000014723","Cbfa2t3","361431"
"ENSRNOG00000015077","Acsf3","498962"
"ENSRNOG00000027954","Cdh15","361432"
"ENSRNOG00000027906","Ankrd11","365023"
"ENSRNOG00000015150","Spg7","353231"
"ENSRNOG00000015335","Rpl13","81765"
"ENSRNOG00000015397","Cpne7","361433"
"ENSRNOG00000016001","Chmp1a","365024"
"ENSRNOG00000038239",NA,NA
"ENSRNOG00000016088","Cdk10","361434"
"ENSRNOG00000016167","Spata2L","498963"
"ENSRNOG00000028904","Vps9d1","307923"
"ENSRNOG00000016631","Zfp276","307924"
"ENSRNOG00000016706","Fanca","361435"
"ENSRNOG00000016920","Spire2","307925"
"ENSRNOG00000017023","Tcf25","292082"
"ENSRNOG00000017209","Tubb3","246118"
"ENSRNOG00000062052",NA,NA
"ENSRNOG00000000264","Def8","307973"
"ENSRNOG00000026994","Afg3l1","361436"
"ENSRNOG00000026974","Dbndd1","361437"
"ENSRNOG00000026964","Drc4","361438"
"ENSRNOG00000053560",NA,NA
"ENSRNOG00000017467","Rab4a","25532"
"ENSRNOG00000017690",NA,NA
"ENSRNOG00000017786","Acta1","29437"
"ENSRNOG00000017919","Nup133","292085"
"ENSRNOG00000017993","Abcb10","361439"
"ENSRNOG00000018027","Taf5l1","307927"
"ENSRNOG00000026853","Urb2","292087"
"ENSRNOG00000019143","Galnt2","292090"
"ENSRNOG00000026791","Pgbd5","292098"
"ENSRNOG00000018228","Cog2","690961"
"ENSRNOG00000018836","C19h1orf198","498967"
"ENSRNOG00000018884","Ttc13","292095"
"ENSRNOG00000018909","Arv1","292097"
"ENSRNOG00000019022","Fam89a","361441"
"ENSRNOG00000019024","Trim67","307938"
"ENSRNOG00000019169","Fsaf1","292100"
"ENSRNOG00000019205","Gnpat","84470"
"ENSRNOG00000019766",NA,NA
"ENSRNOG00000021330","Sprtn","292101"
"ENSRNOG00000019773",NA,NA
"ENSRNOG00000049784","Tsnax","64028"
"ENSRNOG00000019779","Disc1","307940"
"ENSRNOG00000019791","Sipa1l2","361442"
"ENSRNOG00000034241",NA,NA
"ENSRNOG00000028652","Map10","307948"
"ENSRNOG00000019922","Ntpcr","361443"
"ENSRNOG00000028580","Pcnx2","307949"
"ENSRNOG00000019931","Map3k21","307950"
"ENSRNOG00000019937","Kcnk1","59324"
"ENSRNOG00000049456","Slc35f3","679321"
"ENSRNOG00000052701",NA,NA
"ENSRNOG00000053574","Tarbp1","679346"
"ENSRNOG00000049900",NA,NA
"ENSRNOG00000019980","Tomm20","266601"
"ENSRNOG00000020004","Rbm34","307956"
"ENSRNOG00000051278",NA,NA
"ENSRNOG00000051482","Hmgb1-ps33","679571"
"ENSRNOG00000032437","Pard3","81918"
"ENSRNOG00000010744","Nrp1","246331"
"ENSRNOG00000010966","Itgb1","24511"
"ENSRNOG00000050210",NA,NA
"ENSRNOG00000000729","Tmlhe","170898"
"ENSRNOG00000000728","Clic2","294141"
"ENSRNOG00000000748",NA,NA
"ENSRNOG00000000763","RT1-M3-1","24747"
"ENSRNOG00000000774","Gabbr1","81657"
"ENSRNOG00000022730","Zfp57","361783"
"ENSRNOG00000052586",NA,NA
"ENSRNOG00000000778",NA,NA
"ENSRNOG00000000779","Polr1h","361784"
"ENSRNOG00000000780",NA,NA
"ENSRNOG00000000781",NA,NA
"ENSRNOG00000032930","Trim26","309586"
"ENSRNOG00000059825",NA,NA
"ENSRNOG00000057666",NA,NA
"ENSRNOG00000000785","Trim39","309591"
"ENSRNOG00000000786","Rpp21","406230"
"ENSRNOG00000047657",NA,NA
"ENSRNOG00000045654","Hspa1a","24472"
"ENSRNOG00000048951",NA,NA
"ENSRNOG00000060523",NA,NA
"ENSRNOG00000029386","RT1-N2","360323"
"ENSRNOG00000000795","RT1-N3","24750"
"ENSRNOG00000058784",NA,NA
"ENSRNOG00000000777",NA,NA
"ENSRNOG00000000798","Gnl1","309593"
"ENSRNOG00000025806","Prr3","361788"
"ENSRNOG00000000799","Abcf1","85493"
"ENSRNOG00000059268","Ppp1r10","65045"
"ENSRNOG00000000804","Mrps18b","294230"
"ENSRNOG00000000809","Atat1","361789"
"ENSRNOG00000000812",NA,NA
"ENSRNOG00000030157","Dhx16","294232"
"ENSRNOG00000000816",NA,NA
"ENSRNOG00000000818",NA,NA
"ENSRNOG00000052122",NA,NA
"ENSRNOG00000032813","Mdc1","309595"
"ENSRNOG00000061216","Tubb5","29214"
"ENSRNOG00000000826","Flot1","64665"
"ENSRNOG00000000827","Ier3","294235"
"ENSRNOG00000057125","Ddr1","25678"
"ENSRNOG00000000831","Gtf2h4","294236"
"ENSRNOG00000000833","Vars2","309596"
"ENSRNOG00000028841",NA,NA
"ENSRNOG00000050233","Cchcr1","406196"
"ENSRNOG00000058288","Tcf19","406195"
"ENSRNOG00000047706",NA,NA
"ENSRNOG00000059770",NA,NA
"ENSRNOG00000000467","Ring1","309626"
"ENSRNOG00000000466","Hsd17b8","361802"
"ENSRNOG00000000465","Slc39a7","294281"
"ENSRNOG00000000464","Rxrb","361801"
"ENSRNOG00000000463","Col11a2","294279"
"ENSRNOG00000045877",NA,NA
"ENSRNOG00000047854",NA,NA
"ENSRNOG00000000459","Psmb9","24967"
"ENSRNOG00000000457","Tap1","24811"
"ENSRNOG00000000455","Tap2","24812"
"ENSRNOG00000000454","RT1-DOb","365542"
"ENSRNOG00000033215","RT1-Db1","294270"
"ENSRNOG00000052437",NA,NA
"ENSRNOG00000000443",NA,NA
"ENSRNOG00000000423",NA,NA
"ENSRNOG00000000442","Notch4","406162"
"ENSRNOG00000000441",NA,NA
"ENSRNOG00000000440","Pbx2","406164"
"ENSRNOG00000000439","Ager","81722"
"ENSRNOG00000000438","Rnf5","407784"
"ENSRNOG00000000437","Agpat1","406165"
"ENSRNOG00000000436","Egfl8","406166"
"ENSRNOG00000000435","Ppt2","54398"
"ENSRNOG00000000433","Prrt1","406167"
"ENSRNOG00000000432","Fkbpl","406168"
"ENSRNOG00000000431","Atf6b","406169"
"ENSRNOG00000033581","Tnxb","415089"
"ENSRNOG00000048929","Whr1","361800"
"ENSRNOG00000000422","Dxo","361799"
"ENSRNOG00000000421","Skic2","294260"
"ENSRNOG00000000420","Nelfe","294258"
"ENSRNOG00000051235","C2","24231"
"ENSRNOG00000000418",NA,NA
"ENSRNOG00000030630","Ehmt2","361798"
"ENSRNOG00000032942","Neu1","24591"
"ENSRNOG00000039744",NA,NA
"ENSRNOG00000031090",NA,NA
"ENSRNOG00000000841","Ddx39b","114612"
"ENSRNOG00000000840","Atp6v1g2","368044"
"ENSRNOG00000000839","Nfkbil1","361794"
"ENSRNOG00000054031",NA,NA
"ENSRNOG00000050647",NA,NA
"ENSRNOG00000000723",NA,NA
"ENSRNOG00000058678",NA,NA
"ENSRNOG00000048725","Lsm2","684148"
"ENSRNOG00000000867","Vars1","25009"
"ENSRNOG00000000858","Sapcd1","406170"
"ENSRNOG00000000857","Msh5","294252"
"ENSRNOG00000029682","Clic1","406864"
"ENSRNOG00000000842","Ddah2","294239"
"ENSRNOG00000056637","Abhd16a","361796"
"ENSRNOG00000000847","Csnk2b","81650"
"ENSRNOG00000000848","Gpank1","415064"
"ENSRNOG00000039658","G4","406868"
"ENSRNOG00000000850","Apom","55939"
"ENSRNOG00000000851","Bag6","94342"
"ENSRNOG00000000852","Prrc2a","294250"
"ENSRNOG00000000853","Aif1","29427"
"ENSRNOG00000046031",NA,NA
"ENSRNOG00000047864",NA,NA
"ENSRNOG00000055766",NA,NA
"ENSRNOG00000000461","Brd2","294276"
"ENSRNOG00000038999",NA,NA
"ENSRNOG00000030712",NA,NA
"ENSRNOG00000000470","Vps52","25218"
"ENSRNOG00000028505",NA,NA
"ENSRNOG00000000471","Rps18","294282"
"ENSRNOG00000031171","Wdr46","309628"
"ENSRNOG00000000473","Pfdn6","309629"
"ENSRNOG00000000474","Ralgdsl2","294283"
"ENSRNOG00000029500","Tapbp","25217"
"ENSRNOG00000000476","Zbtb22","309630"
"ENSRNOG00000000477","Daxx","140926"
"ENSRNOG00000000479","Kifc1","294286"
"ENSRNOG00000000480","Phf1","294287"
"ENSRNOG00000000481","Cuta","294288"
"ENSRNOG00000000483","Syngap1","192117"
"ENSRNOG00000026799","Zbtb9","294289"
"ENSRNOG00000000485","Bak1","116502"
"ENSRNOG00000052795","Itpr3","25679"
"ENSRNOG00000025909","Uqcc2","361805"
"ENSRNOG00000053147",NA,NA
"ENSRNOG00000022283","Lhfpl5","294303"
"ENSRNOG00000000511","Srpk1","361811"
"ENSRNOG00000000512","Slc26a8","309646"
"ENSRNOG00000000513","Mapk14","81649"
"ENSRNOG00000028641","Brpf3","309647"
"ENSRNOG00000000517","Kctd20","294307"
"ENSRNOG00000000519","Stk38","361813"
"ENSRNOG00000000520","Srsf3","361814"
"ENSRNOG00000000521","Cdkn1a","114851"
"ENSRNOG00000000522","Cpne5","309650"
"ENSRNOG00000000523","Ppil1","309651"
"ENSRNOG00000025864","Lemd2","361807"
"ENSRNOG00000000487","Grm4","24417"
"ENSRNOG00000000524","C20h6orf89","294311"
"ENSRNOG00000000525","Pi16","294312"
"ENSRNOG00000000527","Mtch1","294313"
"ENSRNOG00000000488","Hmga1","117062"
"ENSRNOG00000054374","Smim29","294291"
"ENSRNOG00000061176","Nudt3","294292"
"ENSRNOG00000000490","Rps10","81773"
"ENSRNOG00000054603","Pacsin1","29704"
"ENSRNOG00000000491","Spdef","689210"
"ENSRNOG00000038883","Ilrun","294154"
"ENSRNOG00000000493","Snrpc","361808"
"ENSRNOG00000000495","Bltp3a","309637"
"ENSRNOG00000024601","Taf11","309638"
"ENSRNOG00000000498","Anks1a","309639"
"ENSRNOG00000000500","Scube3","294297"
"ENSRNOG00000000501","Zfp523","361809"
"ENSRNOG00000000502","Def6","309642"
"ENSRNOG00000000503","Ppard","25682"
"ENSRNOG00000000504","Fance","309643"
"ENSRNOG00000000506","Tead3","294299"
"ENSRNOG00000000505","Rpl10a","81729"
"ENSRNOG00000022523","Fkbp5","361810"
"ENSRNOG00000000529","Pim1","24649"
"ENSRNOG00000059458","Tbc1d22b","502414"
"ENSRNOG00000047171",NA,NA
"ENSRNOG00000000532","Cmtr1","309656"
"ENSRNOG00000000531",NA,NA
"ENSRNOG00000030426",NA,NA
"ENSRNOG00000000536","Mdga1","309659"
"ENSRNOG00000059659","Zfand3","361816"
"ENSRNOG00000000540","Btbd9","294318"
"ENSRNOG00000000541","Glo1","294320"
"ENSRNOG00000000542","Dnah8","207117"
"ENSRNOG00000001158","Abcg1","85264"
"ENSRNOG00000057862","Rsph1","361818"
"ENSRNOG00000001169","Slc37a1","294321"
"ENSRNOG00000001174","Pde9a","191569"
"ENSRNOG00000001181","Wdr4","690032"
"ENSRNOG00000001182","Ndufv3","64539"
"ENSRNOG00000001184","Pknox1","294322"
"ENSRNOG00000029528","Cbs","24250"
"ENSRNOG00000045860","U2af1","687575"
"ENSRNOG00000001189","Sik1","59329"
"ENSRNOG00000001193","Hsf2bp","499413"
"ENSRNOG00000001194","Rrp1b","309673"
"ENSRNOG00000049970",NA,NA
"ENSRNOG00000049937","Pdxk","83578"
"ENSRNOG00000001201","Cstb","25308"
"ENSRNOG00000001203","Rrp1","309674"
"ENSRNOG00000001205","Agpat3","294324"
"ENSRNOG00000023210","Trappc10","309678"
"ENSRNOG00000001210","Pwp2","690297"
"ENSRNOG00000001211","Gatd3a","294326"
"ENSRNOG00000023109","Icoslg","499415"
"ENSRNOG00000001214","Pfkl","25741"
"ENSRNOG00000001215","Cfap410","309681"
"ENSRNOG00000001216","Trpm2","294329"
"ENSRNOG00000001217","Lrrc3","246773"
"ENSRNOG00000001222","Ube2g2","294331"
"ENSRNOG00000038489","Sumo3","499417"
"ENSRNOG00000001223","Pttg1ip","365548"
"ENSRNOG00000001225","Slx9","294333"
"ENSRNOG00000001227","Adarb1","25367"
"ENSRNOG00000001228","Pofut2","309686"
"ENSRNOG00000001229","Col18a1","85251"
"ENSRNOG00000001232","Slc19a1","29723"
"ENSRNOG00000001245","Pcbp3","294336"
"ENSRNOG00000001249","Col6a1","294337"
"ENSRNOG00000001254","Col6a2","361821"
"ENSRNOG00000001261","Ftcd","89833"
"ENSRNOG00000054549","Lss","81681"
"ENSRNOG00000001272","Mcm3ap","294339"
"ENSRNOG00000021365","Ybey","361822"
"ENSRNOG00000001276","Pcnt","309692"
"ENSRNOG00000043212","Dip2a","690211"
"ENSRNOG00000001295","S100b","25742"
"ENSRNOG00000001297","Prmt2","499420"
"ENSRNOG00000049734","Slc5a4","294341"
"ENSRNOG00000028441","Zfp280b","294343"
"ENSRNOG00000028356","Chchd10","361824"
"ENSRNOG00000028344","Mmp11","25481"
"ENSRNOG00000028302","Smarcb1","361825"
"ENSRNOG00000028243","Derl3","690315"
"ENSRNOG00000006589","Mif","81683"
"ENSRNOG00000052415","Gstt2","29487"
"ENSRNOG00000049771","Gstt1","25260"
"ENSRNOG00000001242","Gstt3","499422"
"ENSRNOG00000001239",NA,NA
"ENSRNOG00000001237","Cabin1","94165"
"ENSRNOG00000062276","Ggt5","29566"
"ENSRNOG00000046428",NA,NA
"ENSRNOG00000050410","Snrpd3","687711"
"ENSRNOG00000049952","Gucd1","687713"
"ENSRNOG00000001302","Adora2a","25369"
"ENSRNOG00000001303","Specc1l","361828"
"ENSRNOG00000001304","Bcr","309696"
"ENSRNOG00000001311","Rab36","690407"
"ENSRNOG00000001313","Gnaz","25740"
"ENSRNOG00000000606","Pcdh15","690865"
"ENSRNOG00000048682","Zwint","257644"
"ENSRNOG00000026519",NA,NA
"ENSRNOG00000047276","Pkml1","100362738"
"ENSRNOG00000000609","Ipmk","171458"
"ENSRNOG00000048073",NA,NA
"ENSRNOG00000000610","Cisd1","294362"
"ENSRNOG00000000611","Ube2d1","361831"
"ENSRNOG00000000613","Tfam","83474"
"ENSRNOG00000000614","Bicc1","361832"
"ENSRNOG00000000274","Phyhipl","309901"
"ENSRNOG00000000275","Fam13c","294565"
"ENSRNOG00000049063","Slc16a9","687808"
"ENSRNOG00000024019","Ccdc6","691155"
"ENSRNOG00000053288","Ank3","361833"
"ENSRNOG00000000632","Cdk1","54237"
"ENSRNOG00000000633","Rhobtb1","309722"
"ENSRNOG00000000635","Arid5b","309728"
"ENSRNOG00000000636",NA,NA
"ENSRNOG00000000638","Zfp365","499425"
"ENSRNOG00000000639",NA,NA
"ENSRNOG00000000640","Egr2","114090"
"ENSRNOG00000000641","Nrbf2","58839"
"ENSRNOG00000000648","Jmjd1c","171120"
"ENSRNOG00000000645","Reep3","294375"
"ENSRNOG00000026466","Lrrtm3","294380"
"ENSRNOG00000000376",NA,NA
"ENSRNOG00000061040","Herc4","309758"
"ENSRNOG00000051592","Sirt1","309757"
"ENSRNOG00000051960","Dnajc12","619393"
"ENSRNOG00000026813",NA,NA
"ENSRNOG00000048193","Hnrnph3","361838"
"ENSRNOG00000059663",NA,NA
"ENSRNOG00000000390",NA,NA
"ENSRNOG00000000387","Slc25a16","361836"
"ENSRNOG00000051063","Eloc-ps4","103694416"
"ENSRNOG00000000277","Tet1","309902"
"ENSRNOG00000042916","Rwdd1","259218"
"ENSRNOG00000031290","Trappc3l","100362279"
"ENSRNOG00000000824","Dse","365583"
"ENSRNOG00000000823","Gcc2","309798"
"ENSRNOG00000037765","Lims1","499443"
"ENSRNOG00000000796","Ranbp2","294429"
"ENSRNOG00000028581","Ccdc138","499442"
"ENSRNOG00000056298",NA,NA
"ENSRNOG00000056428",NA,NA
"ENSRNOG00000046791","Sh3rf3","294557"
"ENSRNOG00000049507","Septin10","309891"
"ENSRNOG00000048831",NA,NA
"ENSRNOG00000048758",NA,NA
"ENSRNOG00000050655","P4ha1","64475"
"ENSRNOG00000045920","Mcu","294560"
"ENSRNOG00000043436","Micu1","365567"
"ENSRNOG00000030408","Dnajb12","294513"
"ENSRNOG00000057078","Ddit4","140942"
"ENSRNOG00000000576","Anapc16","100360936"
"ENSRNOG00000056647","Ascc1","294512"
"ENSRNOG00000061544","Spock2","361840"
"ENSRNOG00000000572","Chst3","84468"
"ENSRNOG00000000571","Psap","25524"
"ENSRNOG00000033087","Cdh23","114102"
"ENSRNOG00000000569","Vsir","690899"
"ENSRNOG00000061835",NA,NA
"ENSRNOG00000000568","Slc29a3","353307"
"ENSRNOG00000000567","Unc5b","60630"
"ENSRNOG00000000566","Pcbd1","29700"
"ENSRNOG00000000565","Sgpl1","286896"
"ENSRNOG00000000563","Adamts14","309837"
"ENSRNOG00000000561","Pald1","294508"
"ENSRNOG00000055391",NA,NA
"ENSRNOG00000000560","Lrrc20","499430"
"ENSRNOG00000000557","Sar1a","361842"
"ENSRNOG00000024839","Tysnd1","365571"
"ENSRNOG00000059445","Aifm2","361843"
"ENSRNOG00000024751","Macroh2a2","361844"
"ENSRNOG00000000551","Fam241b","294499"
"ENSRNOG00000046204","Tspan15","679462"
"ENSRNOG00000050658","Tacr2","25007"
"ENSRNOG00000046891","Hk1","25058"
"ENSRNOG00000049045","Hkdc1","100364027"
"ENSRNOG00000000392","Supv3l1","294385"
"ENSRNOG00000030683","Vps26a","361846"
"ENSRNOG00000000395","Kifbp","606294"
"ENSRNOG00000043099","Ddx21","317399"
"ENSRNOG00000000396","Ddx50","361848"
"ENSRNOG00000023712","Stox1","294388"
"ENSRNOG00000000397","Ccar1","361849"
"ENSRNOG00000000398","Zup1","294390"
"ENSRNOG00000030109","Kpna5","294392"
"ENSRNOG00000033891","LOC100911055","100911055"
"ENSRNOG00000000407","Dcbld1","309773"
"ENSRNOG00000000408","Gopc","309774"
"ENSRNOG00000000411","Nus1","294400"
"ENSRNOG00000000412","Slc35f1","502421"
"ENSRNOG00000000414","Cep85l","100365935"
"ENSRNOG00000003281","Mcm9","499437"
"ENSRNOG00000000415",NA,NA
"ENSRNOG00000026407","Fam184a","361853"
"ENSRNOG00000000800","Man1a1","294410"
"ENSRNOG00000000802","Tbc1d32","100359595"
"ENSRNOG00000000801","Msl3l2","309790"
"ENSRNOG00000000805","Gja1","24392"
"ENSRNOG00000000808","Hsf2","64441"
"ENSRNOG00000029360","Serinc1","294421"
"ENSRNOG00000000605","Hs3st5","294449"
"ENSRNOG00000000814","Fabp7","80841"
"ENSRNOG00000000815",NA,NA
"ENSRNOG00000000549","Tspyl1","29544"
"ENSRNOG00000000547",NA,NA
"ENSRNOG00000000546","Nt5dc1","294456"
"ENSRNOG00000033652","LOC134483817","134483817"
"ENSRNOG00000000579","Marcks","25603"
"ENSRNOG00000000604","Hdac2","84577"
"ENSRNOG00000025179",NA,NA
"ENSRNOG00000000599","Lama4","309816"
"ENSRNOG00000024918","Fam229b","100188933"
"ENSRNOG00000000598","Tube1","361856"
"ENSRNOG00000000596","Fyn","25150"
"ENSRNOG00000000595","Traf3ip2","361857"
"ENSRNOG00000000593","Rev3l","309812"
"ENSRNOG00000024543","Mfsd4b4","499462"
"ENSRNOG00000000587","Rpf2","294436"
"ENSRNOG00000000586","Gtf3c6","361858"
"ENSRNOG00000000585","Amd1","81640"
"ENSRNOG00000016336","Gpbp1l2","680460"
"ENSRNOG00000000583","Cdk19","309804"
"ENSRNOG00000000312","Fig4","309855"
"ENSRNOG00000000308","Zbtb24","365590"
"ENSRNOG00000000307","Mical1","294520"
"ENSRNOG00000000306","Smpd2","83537"
"ENSRNOG00000043186","Ppil6","685567"
"ENSRNOG00000000304","Cd164","83689"
"ENSRNOG00000000299","Foxo3","294515"
"ENSRNOG00000000303","Cep57l1","294519"
"ENSRNOG00000000302","Sesn1","294518"
"ENSRNOG00000026217","Armc2","499470"
"ENSRNOG00000043033","Afg1l","502479"
"ENSRNOG00000046705","Snx3","684097"
"ENSRNOG00000050550","Nr2e1","684085"
"ENSRNOG00000037647","Ostm1","499474"
"ENSRNOG00000000314","Sec63","309858"
"ENSRNOG00000026110","Scml4","309859"
"ENSRNOG00000060837",NA,NA
"ENSRNOG00000000316","Sobp","309860"
"ENSRNOG00000026080","9030612E09Rikl","688390"
"ENSRNOG00000042962","Pdss2","365592"
"ENSRNOG00000046505","Bend3","683923"
"ENSRNOG00000047118","Mtres1","683897"
"ENSRNOG00000000321","Cd24","25145"
"ENSRNOG00000047476","Wasf1","294568"
"ENSRNOG00000000581","Cdc40","361859"
"ENSRNOG00000026049","Qrsl1","309911"
"ENSRNOG00000000279","Rtn4ip1","309912"
"ENSRNOG00000000322","Atg5","365601"
"ENSRNOG00000051061","Prep","83471"
"ENSRNOG00000047102","Popdc3","641520"
"ENSRNOG00000043199","Popdc1","365603"
"ENSRNOG00000025938","Lin28b","689054"
"ENSRNOG00000000327","Hace1","361866"
"ENSRNOG00000049150","Psma6-ps5","108349090"
"ENSRNOG00000000368","Grik2","54257"
"ENSRNOG00000037604",NA,NA
"ENSRNOG00000050735",NA,NA
"ENSRNOG00000056040",NA,NA
"ENSRNOG00000001111","Brca2","360254"
"ENSRNOG00000059322","N4bp2l1","498131"
"ENSRNOG00000001108","N4bp2l2","288416"
"ENSRNOG00000001098","Pds5b","304218"
"ENSRNOG00000001090","Stard13","498130"
"ENSRNOG00000001088","Rfc3","288414"
"ENSRNOG00000029986","Insr","24954"
"ENSRNOG00000028090","Arhgef18","304193"
"ENSRNOG00000028100","Pex11g","288369"
"ENSRNOG00000000974","Zfp358","360754"
"ENSRNOG00000000975","Mcoln1","288371"
