"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0007631","feeding behavior","22/893","84/11041",0.261904761904762,3.23817522529729,6.10812524073852,5.36224982926778e-07,3.85796001049719e-05,3.85796001049719e-05,"Rspo1/Grin1/P2ry1/Atp8a2/Grin2b/Htr1b/Mrap2/Cck/Npy/Penk/Npy5r/Agtr1a/Gpr83/Apln/Htr1a/Fos/Ntrk2/Bdnf/Mchr1/Npy1r/Grm7/Drd2",22
"GO:0019226","transmission of nerve impulse","21/893","78/11041",0.269230769230769,3.32875355327763,6.12246289421433,5.8866526598589e-07,4.12524386397385e-05,4.12524386397385e-05,"Hcn1/Mag/Nrcam/Penk/Kcna2/Nalcn/Cacna1i/Chrna5/P2rx2/Kcnmb2/Scn2a/Ntrk2/Kcnma1/Gpr88/Rapgef4/Scn1b/Kcnc4/Grm7/Dpp6/Atp1a2/Pmp22",21
"GO:0007409","axonogenesis","66/893","441/11041",0.149659863945578,1.85038584302702,5.40632837199159,6.11059088269664e-07,4.22727543628604e-05,4.22727543628604e-05,"Nr4a2/Sema3e/Mapt/Grin1/Mag/Atp8a2/Arhgef28/Rtn4rl1/Cobl/Plppr4/Robo2/Nrcam/Epha7/Cck/Cdh11/Ptprj/Chodl/Kiaa0319/Tenm3/Bmp7/Snap91/Cntn1/Ret/Ephb3/Lama5/Mef2c/Ngfr/Epha10/Sema7a/B4galt6/Slc9a6/Myo5b/Ntf3/Mt3/Epha8/Lamc2/Ptpro/Etv4/Ntng1/Prickle1/Ntn4/Ntrk2/Slitrk3/Adcy1/Bdnf/Cntn5/Trpv2/Fstl4/Lmo4/Gap43/Sema6a/Nefl/Etv1/Thy1/Unc5c/Scn1b/Syngap1/Trpc5/Adarb1/Ablim1/Prkca/Cntn4/Lgr4/Drd2/Metrn/Pmp22",66
"GO:1903365","regulation of fear response","8/893","12/11041",0.666666666666667,8.24262784621127,7.44626969164188,6.55348796202735e-07,4.47628114469615e-05,4.47628114469615e-05,"Cck/Npas2/Penk/Cckbr/Ntsr1/Mef2c/Prkar1b/Shank3",8
"GO:0072006","nephron development","26/893","113/11041",0.230088495575221,2.84480076108177,5.84707123057173,8.02399243474942e-07,5.34536582443307e-05,5.34536582443307e-05,"Slc4a4/Pdgfra/Kif26b/Pdgfrb/Plce1/Wwtr1/Bmp7/Agtr1a/Ret/Grem1/Lama5/Mef2c/Cflar/Itga3/Aqp11/Sox8/Slc15a2/Nid1/Slc15a1/Ptpro/Wnt4/Myo1e/Ednrb/Sulf2/Lgr4/Angpt2",26
"GO:0003014","renal system process","21/893","81/11041",0.259259259259259,3.20546638463772,5.90959490999056,1.1616394990935e-06,7.46215087751015e-05,7.46215087751015e-05,"Nherf1/Npr3/Aqp4/Tbc1d8b/Pcsk5/Agtr1a/Has2/Itga3/Slc15a2/Ptpro/Myo1e/Ednrb/Emp2/Sulf2/Kcnma1/Gas6/Gja5/Ptger3/Nr3c2/Drd2/Pgr",21
"GO:0030198","extracellular matrix organization","41/893","233/11041",0.175965665236052,2.17562923837765,5.38016640092824,1.53904503999271e-06,9.54561728252951e-05,9.54561728252951e-05,"Col14a1/Fkbp10/Pdgfra/Col9a2/Meltf/Fbln5/Mmp2/Spock2/Vwa1/Csgalnact1/Grem1/Col5a3/Col1a2/Rxfp1/Plod2/Cflar/Has2/Slc39a8/Smoc1/Fap/Nid1/Acan/Col8a1/Prickle1/Myo1e/Tnxb/Sulf2/Ntn4/Ndnf/Col3a1/Ibsp/Spint1/Col1a1/Adamts12/Gas6/Gfap/Lox/Adamtsl1/Col19a1/Scara3/Pmp22",41
"GO:0035725","sodium ion transmembrane transport","25/893","111/11041",0.225225225225225,2.78467156966597,5.60569869142848,1.98114110385828e-06,0.000120115026926059,0.000120115026926059,"Hcn1/Kcnk3/Fxyd7/Grin1/Slc4a4/Atp1b1/Slc24a2/Nalcn/Cacna1i/Kcnk9/Slc9a6/Slc6a1/Slc6a15/Slc6a11/Scn2a/Slc6a7/Slc41a3/Scn1b/Slc9a7/Slc6a17/Hcn2/Asic2/Cnksr3/Asic4/Atp1a2",25
"GO:0099504","synaptic vesicle cycle","41/893","238/11041",0.172268907563025,2.12992274177308,5.22739209832784,2.69400769009053e-06,0.000158040552912676,0.000158040552912676,"Synj2/Rab3b/P2ry1/Unc13c/Htr1b/Syt1/Amph/Npy/Snca/Sh3gl2/Snap91/Rims1/Syt9/Atp8a1/Mx2/Syt7/Pacsin1/Slc9a6/Apba1/Myo5b/P2rx2/Syt13/Rims3/Doc2a/Nrxn1/Camk2a/Syt5/Prkar1b/Prkcb/Cspg5/Syngr3/Rapgef4/Dnm1/Dnm3/Npy1r/Trim9/Syt12/Prkca/Sncb/Kcnh1/Cadps2",41
"GO:0070588","calcium ion transmembrane transport","39/893","222/11041",0.175675675675676,2.17204382433946,5.23295276418977,2.8801726175923e-06,0.00016533416430349,0.00016533416430349,"Itpr1/Grin1/Trpm3/Grin2b/Rgs9/Cacna1d/Chrna4/Plce1/Snca/Agtr1a/Trpc3/Atp1b1/Slc24a2/Nalcn/Trpc4/Cacna1i/Ntsr1/Atp2b2/Cacna2d1/P2rx2/Plch2/Cacna2d3/Ptk2b/Akap5/Itgav/Ednrb/Grin2d/Trpv2/Gas6/Cemip/Ptger3/Thy1/Anxa5/Trpc5/Grm6/Grm7/Cx3cl1/Ryr2/Atp1a2",39
