Query Name	Rank	TF	Score	Library	Overlapping_Genes
"gene_set_query"	"217"	"IRX5"	"303.7"	"ARCHS4 Coexpression,638;Enrichr Queries,124;GTEx Coexpression,149"	"NRP1,EPHA4,NTRK2,EPHA7,SEMA6A,TENM4,BCL11B,DLX5,CXCR4,ANK3,GLI3,ARHGAP35,NELL2,ZEB2,VANGL2,NFIB,SLIT2,ATP7A,EPHB3,NECTIN1"
"gene_set_query"	"218"	"HLF"	"305.0"	"ARCHS4 Coexpression,573;Enrichr Queries,236;GTEx Coexpression,106"	"CYFIP2,EPHA4,NTRK2,SPTBN4,NRP2,EPHA7,FZD3,LMO4,ANK3,KALRN,DCLK1,NFASC,RELN,NFIB,SLIT1,NCAM1,SLIT2"
"gene_set_query"	"219"	"ESR1"	"305.8"	"Literature ChIP-seq,30;ARCHS4 Coexpression,783;ENCODE ChIP-seq,8;Enrichr Queries,333;ReMap ChIP-seq,50;GTEx Coexpression,631"	"ROBO2,SEMA5A,LAMA5,SPTBN4,NRP1,TENM2,TENM4,LRP1,CXCR4,KALRN,GLI3,ARHGAP35,CRKL,ERBB4,ZSWIM6,MYH10,NTRK2,SEMA6A,DSCAM,SEMA4C,PRKCA,ANK3,DCLK1,ENAH,ZEB2,NFIB,CTNNB1,CNTN2,MET"
"gene_set_query"	"220"	"ZNF704"	"306.3"	"ARCHS4 Coexpression,3;Enrichr Queries,118;GTEx Coexpression,798"	"SEMA5A,ROBO2,NRP1,TRIO,BMPR2,TENM4,CXCR4,KALRN,ARHGAP35,CELSR3,ROBO1,ZMIZ1,CHL1,MAP2,NCAM1,SLIT2,NEO1,PLXNA4,CHRNB2,EPHA5,EPHA4,NTRK2,SEMA6A,PTCH1,UNC5C,ANK3,DCLK1,ENAH,NELL2,KLF7,ZEB2,NFASC,NFIB,TAOK1,DCX,MEGF8"
"gene_set_query"	"221"	"ZNF91"	"306.3"	"ARCHS4 Coexpression,84;Enrichr Queries,531;GTEx Coexpression,304"	"CYFIP2,ROBO2,EPHA5,SPTBN4,FZD3,BMPR2,EPHA6,MYCBP2,CXCR4,ANK3,KALRN,CELSR3,NFIB,CHL1,MAP2,DCX,MDGA1,PLXNA4"
"gene_set_query"	"222"	"NFIA"	"306.7"	"ARCHS4 Coexpression,36;Enrichr Queries,122;GTEx Coexpression,762"	"ROBO2,NRP1,TENM4,GLI3,ROBO1,ZMIZ1,MAP2,NCAM1,MYH10,EPHA5,EPHA4,NTRK2,EPHA7,FZD3,SEMA6A,BCL11B,LMO4,PTCH1,PRKCA,ANK3,NELL2,ENAH,ZEB2,NFIB,DCX"
"gene_set_query"	"223"	"SOX12"	"307.0"	"ARCHS4 Coexpression,159;Enrichr Queries,590;GTEx Coexpression,172"	"SPTBN4,LINGO1,L1CAM,CELSR3,ENAH,NELL2,DIAPH1,VANGL2,ZMIZ1,NFIB,PLXNA1,MEGF8,MYH10,NECTIN1"
"gene_set_query"	"224"	"GLIS3"	"307.0"	"ARCHS4 Coexpression,301;Enrichr Queries,86;GTEx Coexpression,534"	"SEMA5A,NRP1,EPHA4,NTRK2,TRIO,TENM3,TENM4,MYCBP2,CXCR4,PRKCA,LRP2,GLI3,ROBO1,NELL2,ZEB2,NFIB,SLIT1,NCAM1,SLIT2,MET"
"gene_set_query"	"225"	"NFAT5"	"307.3"	"ARCHS4 Coexpression,195;Enrichr Queries,387;GTEx Coexpression,340"	"ZEB2,SZT2,TRIO,BMPR2,ZMIZ1,NFIB,TAOK1,MYCBP2,ANK3,ATP7A,SPG11"
"gene_set_query"	"226"	"MEF2A"	"307.5"	"Literature ChIP-seq,31;ARCHS4 Coexpression,570;ENCODE ChIP-seq,31;Enrichr Queries,187;ReMap ChIP-seq,108;GTEx Coexpression,918"	"NRP1,NRP2,TRIO,BMPR2,LRP1,MYCBP2,PRKCA,ANK3,UNC5D,KALRN,KLF7,DIAPH1,ZEB2,NFASC,ZMIZ1,NFIB,ERBB4,TAOK1,CTNNB1,ZSWIM6,EPHB2,MET,MYH10"
"gene_set_query"	"227"	"NCOA2"	"310.3"	"ARCHS4 Coexpression,227;Enrichr Queries,258;ReMap ChIP-seq,182;GTEx Coexpression,574"	"TRIO,BMPR2,SEMA4C,MYCBP2,PRKCA,PTPRJ,ANK3,ARHGAP35,NFASC,ZEB2,ZMIZ1,NFIB,TAOK1,CTNNB1,ATP7A,SPG11"
"gene_set_query"	"228"	"POU6F1"	"311.7"	"ARCHS4 Coexpression,289;Enrichr Queries,253;GTEx Coexpression,393"	"RTN4R,SPTBN4,NRP1,PTCH1,CXCR4,PRKCA,ANK3,L1CAM,HSPG2,KALRN,DCLK1,ZEB2,NFASC,ZMIZ1,NFIB,MAP2,NCAM1"
"gene_set_query"	"229"	"ZNF462"	"312.7"	"ARCHS4 Coexpression,82;Enrichr Queries,33;GTEx Coexpression,823"	"SEMA5A,NRP1,TRIO,TENM4,PTPRJ,GLI3,ROBO1,ZMIZ1,MAP2,NCAM1,MYH10,PLXNA4,EPHA4,FZD3,SEMA6A,DSCAM,PTCH1,PRKCA,ANK3,HSPG2,DCLK1,ENAH,NELL2,ZEB2,VANGL2,NFIB,NOVA2,MET"
"gene_set_query"	"230"	"GSX2"	"315.0"	"ARCHS4 Coexpression,229;Enrichr Queries,513;GTEx Coexpression,203"	"NTRK2,FZD3,CHL1,DLX5,NFIB,CXCR4,LHX6,PRKCA,TBR1,EPHB1,GLI3"
"gene_set_query"	"231"	"MYCL"	"315.5"	"ARCHS4 Coexpression,347;GTEx Coexpression,284"	"EFNB1,VANGL2,SEMA6A,DLX5,EPHB3,NECTIN1"
"gene_set_query"	"232"	"RFX4"	"316.0"	"ARCHS4 Coexpression,72;Enrichr Queries,47;GTEx Coexpression,829"	"TENM4,CXCR4,GLI3,ROBO1,CDH4,RELN,CHL1,MAP2,SLIT1,NCAM1,EPHB1,EPHA4,NTRK2,EPHA7,FZD3,SEMA6A,DCC,PTCH1,ANK3,DCLK1,NELL2,ZEB2,VANGL2,NFIB,CNTN2"
"gene_set_query"	"233"	"NR3C1"	"317.3"	"Literature ChIP-seq,38;ARCHS4 Coexpression,617;ENCODE ChIP-seq,28;Enrichr Queries,377;ReMap ChIP-seq,134;GTEx Coexpression,710"	"SEMA5A,LAMA5,NRP1,MYCBP2,CXCR4,PTPRJ,CRKL,ZMIZ1,SLIT3,SLIT2,EPHB2,ATP7A,NEO1,EPHA5,SEMA6A,PRKCA,UNC5C,HSPG2,ENAH,KLF7,ZEB2,NFASC,NFIB,CTNNB1,MET"
"gene_set_query"	"234"	"HES5"	"317.7"	"ARCHS4 Coexpression,164;Enrichr Queries,685;GTEx Coexpression,104"	"RTN4R,NTRK2,EFNB1,CDH4,FZD3,DSCAM,ERBB4,DCX,CXCR4,EPHB2,EPHB1,GLI3"
"gene_set_query"	"235"	"ZNF483"	"318.3"	"ARCHS4 Coexpression,332;Enrichr Queries,63;GTEx Coexpression,560"	"ROBO2,SEMA5A,CYFIP2,EPHA4,NTRK2,FZD3,EPHA7,SEMA6A,EPHA6,PTCH1,PRKCA,UNC5D,ANK3,KALRN,CELSR3,DCLK1,NELL2,NFASC,ERBB4,NFIB,MAP2,PLXNA1,SLIT2,EPHB1"
"gene_set_query"	"236"	"MYRF"	"319.5"	"ARCHS4 Coexpression,319;GTEx Coexpression,320"	"SPTBN4,ZEB2,NFASC,CNTN2,MEGF8,DSCAML1"
"gene_set_query"	"237"	"PURG"	"320.0"	"ARCHS4 Coexpression,57;GTEx Coexpression,583"	"SPTBN4,EPHA4,FZD3,TENM4,DCC,KALRN,CELSR3,DCLK1,ROBO1,NELL2,NFASC,CHL1,MAP2,NOVA2,NCAM1"
"gene_set_query"	"238"	"OLIG1"	"320.3"	"ARCHS4 Coexpression,103;Enrichr Queries,759;GTEx Coexpression,99"	"SEMA5A,NTRK2,LINGO1,DSCAM,LRP1,CXCR4,NELL2,ZEB2,NFASC,CHL1,SLIT1,CNTN2,NCAM1,MDGA2,DSCAML1"
"gene_set_query"	"239"	"ZNF219"	"322.7"	"ARCHS4 Coexpression,235;Enrichr Queries,568;GTEx Coexpression,165"	"CYFIP2,LAMA5,NRP1,NRP2,EPHA7,HSPG2,GLI3,EFNB1,ZMIZ1,NFIB,PLXNA1,MEGF8,NECTIN1"
"gene_set_query"	"240"	"SREBF2"	"323.7"	"Literature ChIP-seq,147;ARCHS4 Coexpression,366;ENCODE ChIP-seq,77;Enrichr Queries,854;ReMap ChIP-seq,106;GTEx Coexpression,392"	"CHRNB2,RTN4R,CYFIP2,SPTBN4,LAMA5,SEMA4C,HSPG2,ARHGAP35,ZMIZ1,PLXNA1,CTNNB1,RAC1,MEGF8,MET"
"gene_set_query"	"241"	"SKOR2"	"324.0"	"ARCHS4 Coexpression,234;GTEx Coexpression,414"	"SPTBN4,NOVA2,NCAM1,MEGF8,MDGA1,CELSR3"
"gene_set_query"	"242"	"OTP"	"324.0"	"ARCHS4 Coexpression,98;Enrichr Queries,519;GTEx Coexpression,355"	"NRP2,TENM2,EPHA6,BCL11B,DCC,TBR1,UNC5D,KALRN,NELL2,MAP2,NFIB,NOVA2,DCX,SLIT1,LHX6,CNTN2,NCAM1,SLIT2"
"gene_set_query"	"243"	"MAF"	"324.5"	"ARCHS4 Coexpression,374;Enrichr Queries,454;ReMap ChIP-seq,203;GTEx Coexpression,267"	"CYFIP2,NRP1,EPHA4,BCL11B,DLX5,CXCR4,NELL2,EFNB1,ZEB2,VANGL2,NFIB,DCX,SLIT2,EPHB3"
"gene_set_query"	"244"	"GRHL2"	"325.2"	"Literature ChIP-seq,119;ARCHS4 Coexpression,629;Enrichr Queries,480;ReMap ChIP-seq,14;GTEx Coexpression,384"	"LAMA5,SPTBN4,EPHA4,NRP2,SZT2,SEMA6A,BCL11B,SEMA4C,ANK3,UNC5D,ARHGAP35,VANGL2,ZMIZ1,NFIB,NOVA2,PLXNA1,CTNNB1,ZSWIM6,SLIT2,MET,EPHB3,NECTIN1"
"gene_set_query"	"245"	"TBX3"	"329.3"	"Literature ChIP-seq,12;ARCHS4 Coexpression,303;Enrichr Queries,388;GTEx Coexpression,614"	"NRP1,TRIO,LRP1,TENM4,CXCR4,LRP2,CRKL,CDH4,RELN,CHL1,ERBB4,SLIT3,NCAM1,SLIT2,EPHB1,EPHA4,NTRK2,SEMA6A,PTCH1,NELL2,ENAH,KLF7,ZEB2,NFIB,LHX6"
"gene_set_query"	"246"	"HIVEP2"	"336.0"	"ARCHS4 Coexpression,305;Enrichr Queries,107;GTEx Coexpression,596"	"CHRNB2,CYFIP2,SPTBN4,NRP1,EPHA4,TRIO,LMO4,MYCBP2,PTPRJ,PRKCA,ANK3,KALRN,DCLK1,NELL2,KLF7,ZEB2,ZMIZ1,NFIB,ZSWIM6"
"gene_set_query"	"247"	"ARNT"	"336.0"	"Literature ChIP-seq,27;ARCHS4 Coexpression,873;Enrichr Queries,381;ReMap ChIP-seq,118;GTEx Coexpression,281"	"ROBO2,LAMA5,NRP1,TENM2,BMPR2,TRIO,LRP1,TENM4,PTPRJ,ROBO1,CDH4,ZMIZ1,CHRNB2,EPHA4,DSCAM,PTCH1,PRKCA,DCLK1,DIAPH1,ZEB2,NFIB,TAOK1,DCX,CTNNB1,MDGA2,NECTIN1"
"gene_set_query"	"248"	"RUNX1"	"336.2"	"Literature ChIP-seq,87;ARCHS4 Coexpression,333;Enrichr Queries,544;ReMap ChIP-seq,142;GTEx Coexpression,575"	"RTN4R,NRP1,SPTBN4,BMPR2,LRP1,MYCBP2,CXCR4,ARHGAP35,CELSR3,ZMIZ1,NCAM1,SLIT3,ZSWIM6,EPHB2,SPG11,MYH10,PLXNA4,EPHA4,NTRK2,SEMA6A,PRKCA,HSPG2,DCLK1,NELL2,DIAPH1,NFASC,ZEB2,VANGL2,NFIB,CTNNB1,MDGA2,MET,DSCAML1,MDGA1,NECTIN1"
"gene_set_query"	"249"	"NPAS4"	"337.0"	"ARCHS4 Coexpression,355;Enrichr Queries,382;GTEx Coexpression,274"	"CHRNB2,SPTBN4,NTRK2,LINGO1,BCL11B,L1CAM,KALRN,CELSR3,DCLK1,CDH4,NFASC,RELN,SLIT1,PLXNA1"
"gene_set_query"	"250"	"ZSCAN23"	"340.7"	"ARCHS4 Coexpression,125;Enrichr Queries,188;GTEx Coexpression,709"	"ROBO2,EPHA4,EPHA7,FZD3,TRIO,SEMA6A,TENM4,DCC,PTCH1,ANK3,DCLK1,ROBO1,ENAH,RELN,NFIB,MAP2,NCAM1,SLIT2,PLXNA4"
"gene_set_query"	"251"	"ETS1"	"341.3"	"Literature ChIP-seq,158;ARCHS4 Coexpression,324;ENCODE ChIP-seq,37;Enrichr Queries,815;ReMap ChIP-seq,231;GTEx Coexpression,483"	"CYFIP2,NRP1,LAMA5,SPTBN4,BCL11B,MYCBP2,CXCR4,PTPRJ,HSPG2,NELL2,KLF7,ZEB2,PLXNA1,ZSWIM6,ATP7A,MYH10"
"gene_set_query"	"252"	"EOMES"	"344.8"	"Literature ChIP-seq,35;ARCHS4 Coexpression,258;Enrichr Queries,561;ReMap ChIP-seq,8;GTEx Coexpression,862"	"CYFIP2,NRP1,NRP2,TENM4,CXCR4,PTPRJ,PSEN1,EFNB1,ERBB4,MAP2,ZSWIM6,NCAM1,RAC1,EPHB2,NEO1,EPHB3,EPHA4,LINGO1,BCL11B,DCC,UNC5C,TBR1,DCLK1,NELL2,KLF7,ZEB2,MDGA2"
"gene_set_query"	"253"	"TP73"	"345.0"	"ARCHS4 Coexpression,453;Enrichr Queries,241;GTEx Coexpression,341"	"TRIO,BCL11B,CXCR4,PRKCA,HSPG2,GLI3,CELSR3,NFASC,VANGL2,ERBB4,NFIB,CTNNB1,EPHB2,MET,EPHB3,NECTIN1"
"gene_set_query"	"254"	"NCOA1"	"345.5"	"ARCHS4 Coexpression,237;Enrichr Queries,193;ReMap ChIP-seq,222;GTEx Coexpression,730"	"SPTBN4,NRP1,EPHA4,TRIO,BMPR2,MYCBP2,PRKCA,PTPRJ,ANK3,KALRN,CRKL,ROBO1,ZEB2,ZMIZ1,NFIB,MAP2,CTNNB1,NCAM1"
"gene_set_query"	"255"	"TBX5"	"348.5"	"Literature ChIP-seq,142;ARCHS4 Coexpression,373;Enrichr Queries,123;GTEx Coexpression,756"	"ROBO2,SEMA5A,NRP1,TENM2,NRP2,BMPR2,TENM4,PSEN1,KALRN,RELN,SLIT1,NCAM1,SLIT3,SLIT2,EPHB1,EPHA4,NTRK2,EPHA7,SEMA6A,BCL11B,LMO4,NELL2,ENAH,ZEB2,NFIB"
"gene_set_query"	"256"	"THRB"	"348.7"	"ARCHS4 Coexpression,844;Enrichr Queries,81;GTEx Coexpression,121"	"ROBO2,SEMA5A,NRP1,EPHA4,NTRK2,SEMA6A,LMO4,TBR1,PRKCA,ANK3,KALRN,DCLK1,ROBO1,ENAH,NELL2,ERBB4,NFIB,SLIT1,SLIT2,MYH10,MET"
"gene_set_query"	"257"	"NACC2"	"350.0"	"ARCHS4 Coexpression,386;GTEx Coexpression,314"	"NTRK2,LRP1,PRKCA,NCAM1,MEGF8,ARHGAP35"
"gene_set_query"	"258"	"AEBP1"	"352.5"	"ARCHS4 Coexpression,233;GTEx Coexpression,472"	"LRP1,PLXNA1,SLIT3,MEGF8,KALRN,MYH10,HSPG2"
"gene_set_query"	"259"	"SALL4"	"352.5"	"Literature ChIP-seq,45;ARCHS4 Coexpression,326;Enrichr Queries,539;GTEx Coexpression,500"	"EPHA4,SZT2,SEMA6A,LMO4,PTCH1,CXCR4,LRP2,ANK3,NELL2,ENAH,ZEB2,NFIB,NOVA2,MYH10,NEO1,NECTIN1"
"gene_set_query"	"260"	"HMBOX1"	"353.8"	"ARCHS4 Coexpression,418;Enrichr Queries,181;ReMap ChIP-seq,72;GTEx Coexpression,744"	"SZT2,SEMA6A,BMPR2,PTCH1,MYCBP2,CXCR4,PRKCA,ANK3,CRKL,ENAH,NELL2,DIAPH1,KLF7,ZEB2,ZMIZ1,NFIB,TAOK1"
"gene_set_query"	"261"	"HOXB8"	"355.3"	"ARCHS4 Coexpression,209;Enrichr Queries,799;GTEx Coexpression,58"	"NRP1,SEMA6A,CXCR4,PSEN1,ARHGAP35,CELSR3,ZEB2,VANGL2,ZMIZ1,CNTN2,PLXNA1,MDGA2,MEGF8,DSCAML1,EPHB3"
"gene_set_query"	"262"	"OLIG3"	"357.3"	"ARCHS4 Coexpression,42;Enrichr Queries,135;GTEx Coexpression,895"	"TENM2,TENM4,DLX5,CXCR4,KALRN,CELSR3,CDH4,ERBB4,NCAM1,SLIT2,EPHB1,MYH10,EPHA4,NTRK2,LINGO1,EPHA7,FZD3,SEMA6A,DCC,UNC5C,TBR1,UNC5D,NELL2,ZEB2,VANGL2,NOVA2,CNTN2,MDGA1,NECTIN1"
"gene_set_query"	"263"	"FOXD3"	"357.3"	"ARCHS4 Coexpression,627;Enrichr Queries,435;GTEx Coexpression,10"	"SEMA5A,NTRK2,NRP2,SEMA6A,BCL11B,PTCH1,SEMA4C,CXCR4,L1CAM,HSPG2,NELL2,ZEB2,CHL1,NFIB,SLIT2,MYH10"
"gene_set_query"	"264"	"SP7"	"357.3"	"ARCHS4 Coexpression,533;Enrichr Queries,325;GTEx Coexpression,214"	"NTRK2,SEMA6A,DLX5,PTCH1,CXCR4,HSPG2,NELL2,ZEB2,CNTN2,PLXNA1,NCAM1,SLIT3,MDGA2,NEO1"
"gene_set_query"	"265"	"PRDM2"	"358.0"	"ARCHS4 Coexpression,240;Enrichr Queries,296;GTEx Coexpression,538"	"CYFIP2,EPHA4,SZT2,TRIO,BMPR2,MYCBP2,CXCR4,PRKCA,ANK3,ENAH,ZEB2,ZMIZ1,NFIB"
"gene_set_query"	"266"	"ZBTB33"	"358.0"	"ARCHS4 Coexpression,581;ENCODE ChIP-seq,75;Enrichr Queries,807;ReMap ChIP-seq,257;GTEx Coexpression,70"	"LAMA5,SPTBN4,BMPR2,BCL11B,CXCR4,HSPG2,CRKL,VANGL2,NFIB,TAOK1,CTNNB1,ATP7A,MYH10,NECTIN1"
"gene_set_query"	"267"	"TEAD2"	"360.0"	"ARCHS4 Coexpression,202;Enrichr Queries,666;ReMap ChIP-seq,163;GTEx Coexpression,409"	"CYFIP2,NRP1,LAMA5,NRP2,SEMA6A,HSPG2,ARHGAP35,VANGL2,ZMIZ1,NFIB,PLXNA1,SPG11,MYH10,NEO1"
"gene_set_query"	"268"	"GLIS2"	"360.0"	"ARCHS4 Coexpression,183;Enrichr Queries,559;GTEx Coexpression,338"	"NRP1,LAMA5,BMPR2,LRP1,HSPG2,GLI3,ARHGAP35,ENAH,NELL2,NFIB,PLXNA1,SLIT3,MEGF8"
"gene_set_query"	"269"	"ZNF488"	"361.5"	"ARCHS4 Coexpression,287;Enrichr Queries,436"	"CYFIP2,NELL2,LINGO1,NFASC,PLXNA1,NCAM1,ANK3,NEO1,DSCAML1,DCLK1,EPHB3"
"gene_set_query"	"270"	"NHLH1"	"364.3"	"ARCHS4 Coexpression,39;Enrichr Queries,119;GTEx Coexpression,935"	"EPHA4,LINGO1,BCL11B,TENM4,DCC,CXCR4,TBR1,L1CAM,KALRN,CELSR3,ROBO1,NELL2,NFASC,VANGL2,NFIB,MAP2,NOVA2,DCX,SLIT1,CNTN2,SLIT3,NCAM1,EPHB2,MDGA1"
"gene_set_query"	"271"	"HOXD10"	"364.7"	"ARCHS4 Coexpression,509;Enrichr Queries,376;GTEx Coexpression,209"	"LAMA5,NTRK2,NRP2,TRIO,DLX5,SEMA4C,CXCR4,GLI3,ROBO1,ZEB2,NFIB,SLIT1,NCAM1,MEGF8"
"gene_set_query"	"272"	"SATB1"	"365.0"	"ARCHS4 Coexpression,241;Enrichr Queries,297;ReMap ChIP-seq,16;GTEx Coexpression,906"	"CYFIP2,SPTBN4,NRP1,EPHA4,BCL11B,LMO4,MYCBP2,CXCR4,TBR1,PRKCA,ANK3,L1CAM,EFNB1,KLF7,NFASC,ZEB2,ZMIZ1,NFIB,TAOK1,RAC1,ATP7A,EPHB1"
"gene_set_query"	"273"	"SIX5"	"365.6"	"ARCHS4 Coexpression,346;ENCODE ChIP-seq,111;Enrichr Queries,462;ReMap ChIP-seq,259;GTEx Coexpression,650"	"LAMA5,NRP1,DIAPH1,EFNB1,ZMIZ1,NFIB,CXCR4,PLXNA1,MEGF8,HSPG2,EPHB3"
"gene_set_query"	"274"	"TBP"	"368.4"	"Literature ChIP-seq,106;ARCHS4 Coexpression,266;ENCODE ChIP-seq,41;ReMap ChIP-seq,242;GTEx Coexpression,1187"	"LAMA5,SPTBN4,LINGO1,BMPR2,TRIO,LRP1,LMO4,PTCH1,MYCBP2,CXCR4,PRKCA,ARHGAP35,ZEB2,ZMIZ1,CTNNB1,ZSWIM6,SLIT2,MEGF8,MYH10"
"gene_set_query"	"275"	"ZKSCAN1"	"369.2"	"ARCHS4 Coexpression,245;ENCODE ChIP-seq,27;Enrichr Queries,588;ReMap ChIP-seq,126;GTEx Coexpression,860"	"LAMA5,NRP2,FZD3,BMPR2,DCC,PTCH1,SEMA4C,MYCBP2,ANK3,HSPG2,ROBO1,ZMIZ1,NFIB,MAP2,TAOK1,SLIT1,CTNNB1,NCAM1,RAC1,EPHB3"
"gene_set_query"	"276"	"TFAP2C"	"369.5"	"Literature ChIP-seq,32;ARCHS4 Coexpression,1043;ENCODE ChIP-seq,113;Enrichr Queries,652;ReMap ChIP-seq,117;GTEx Coexpression,260"	"LAMA5,NRP1,TRIO,LRP1,TENM4,DLX5,MYCBP2,CXCR4,KALRN,CDH4,ZMIZ1,ZSWIM6,SLIT2,EPHB3,EPHA4,NTRK2,EPHA6,BCL11B,SEMA4C,PRKCA,DCLK1,VANGL2,NFIB,NOVA2,MET,NECTIN1"
"gene_set_query"	"277"	"ZNF337"	"371.0"	"ARCHS4 Coexpression,87;Enrichr Queries,883;GTEx Coexpression,143"	"CYFIP2,ROBO2,TENM4,MYCBP2,ANK3,UNC5D,L1CAM,HSPG2,KALRN,CELSR3,ROBO1,EFNB1,RELN,MAP2,NFIB,TAOK1,MDGA1,SPG11,PLXNA4"
"gene_set_query"	"278"	"BACH1"	"371.8"	"Literature ChIP-seq,48;ARCHS4 Coexpression,821;ENCODE ChIP-seq,50;Enrichr Queries,788;ReMap ChIP-seq,199;GTEx Coexpression,325"	"SPTBN4,NRP1,CXCR4,PTPRJ,KALRN,ARHGAP35,ROBO1,CDH4,ERBB4,MAP2,NCAM1,ATP7A,NTRK2,FZD3,BCL11B,PTCH1,PRKCA,UNC5D,ANK3,ENAH,DIAPH1,KLF7,ZEB2,CNTN2,MEGF8,MET"
"gene_set_query"	"279"	"ONECUT2"	"372.0"	"ARCHS4 Coexpression,22;Enrichr Queries,68;GTEx Coexpression,1026"	"ROBO2,NRP1,TENM4,CXCR4,KALRN,CELSR3,ROBO1,MAP2,SLIT3,NCAM1,EPHA4,NTRK2,LINGO1,EPHA7,FZD3,SEMA6A,BCL11B,DCC,PRKCA,ANK3,L1CAM,DCLK1,NELL2,NFASC,NFIB,NOVA2,DCX,CNTN2,MDGA1"
"gene_set_query"	"280"	"ZNF423"	"373.0"	"ARCHS4 Coexpression,5;Enrichr Queries,15;GTEx Coexpression,1099"	"ROBO2,SEMA5A,NRP1,TENM3,TENM4,CXCR4,GLI3,CELSR3,ROBO1,CDH4,RELN,ZMIZ1,MAP2,SLIT1,NCAM1,SLIT2,EPHB2,EPHB1,MYH10,NEO1,EPHA4,NTRK2,LINGO1,FZD3,SEMA6A,PTCH1,PRKCA,ANK3,DCLK1,NELL2,ENAH,ZEB2,VANGL2,NFIB,NOVA2,MEGF8,MDGA1"
"gene_set_query"	"281"	"POU4F2"	"374.3"	"ARCHS4 Coexpression,28;Enrichr Queries,224;ReMap ChIP-seq,36;GTEx Coexpression,1209"	"ROBO2,TENM2,DLX5,CXCR4,LRP2,KALRN,CELSR3,CRKL,CDH4,RELN,ZMIZ1,MAP2,NCAM1,SLIT2,EPHB2,EPHA5,EPHA4,BCL11B,DCC,PTCH1,TBR1,KLF7,ZEB2,NFASC,VANGL2,NFIB,NOVA2,CNTN2,MDGA1"
"gene_set_query"	"282"	"ZNF184"	"374.3"	"ARCHS4 Coexpression,317;Enrichr Queries,711;GTEx Coexpression,95"	"NELL2,ROBO2,EPHA4,LINGO1,BCL11B,LMO4,NFIB,MAP2,CXCR4,TBR1,UNC5D"
"gene_set_query"	"283"	"PRR12"	"374.3"	"ARCHS4 Coexpression,413;Enrichr Queries,493;GTEx Coexpression,217"	"LAMA5,SZT2,VANGL2,TRIO,ZMIZ1,PLXNA1,ANK3,MEGF8,HSPG2,CELSR3,ARHGAP35,EPHB3"
"gene_set_query"	"284"	"ELK4"	"374.8"	"ARCHS4 Coexpression,571;ENCODE ChIP-seq,101;Enrichr Queries,489;ReMap ChIP-seq,287;GTEx Coexpression,426"	"BMPR2,MYCBP2,ENAH,KLF7,DIAPH1,ZMIZ1,NFIB,TAOK1,CTNNB1,NCAM1,RAC1,ATP7A,MEGF8,SPG11"
"gene_set_query"	"285"	"ZNF112"	"375.0"	"ARCHS4 Coexpression,149;GTEx Coexpression,601"	"ROBO2,EPHA5,ENAH,FZD3,DCC,MAP2,ANK3,MDGA1,ROBO1"
"gene_set_query"	"286"	"NKX21"	"375.5"	"ARCHS4 Coexpression,156;GTEx Coexpression,595"	"ENAH,EPHA4,LAMA5,ZMIZ1,DLX5,MAP2,LHX6,CTNNB1,LRP2"
"gene_set_query"	"287"	"ZNF732"	"375.5"	"ARCHS4 Coexpression,479;GTEx Coexpression,272"	"ENAH,SPTBN4,SEMA6A,L1CAM,MDGA1,MYH10,CELSR3"
"gene_set_query"	"288"	"LEF1"	"375.8"	"ARCHS4 Coexpression,425;Enrichr Queries,310;ReMap ChIP-seq,48;GTEx Coexpression,720"	"CYFIP2,NTRK2,NRP1,EPHA4,TENM2,SEMA6A,BCL11B,CXCR4,HSPG2,CRKL,NELL2,ZEB2,NFIB,NCAM1"
"gene_set_query"	"289"	"NEUROD1"	"377.0"	"ARCHS4 Coexpression,1279;Enrichr Queries,67;ReMap ChIP-seq,130;GTEx Coexpression,32"	"RTN4R,ROBO2,SPTBN4,LAMA5,NRP1,CXCR4,CELSR3,ROBO1,RELN,ZMIZ1,SLIT3,NCAM1,EPHA5,EPHA4,NTRK2,BCL11B,SEMA4C,TBR1,ANK3,L1CAM,HSPG2,NELL2,ZEB2,NFASC,NFIB,DCX,CNTN2,MDGA1"
"gene_set_query"	"290"	"ZNF217"	"377.3"	"Literature ChIP-seq,10;ARCHS4 Coexpression,957;ENCODE ChIP-seq,70;Enrichr Queries,899;ReMap ChIP-seq,49;GTEx Coexpression,279"	"SEMA5A,CYFIP2,NRP1,TRIO,TENM4,CXCR4,PTPRJ,KALRN,ARHGAP35,GLI3,CRKL,ROBO1,CDH4,ZMIZ1,ERBB4,MAP2,NCAM1,ZSWIM6,ATP7A,SPG11,NEO1,PLXNA4,EPHB3,EPHA4,NTRK2,SEMA6A,EPHA6,DSCAM,PRKCA,ANK3,DCLK1,NFASC,NFIB,MEGF8,MET"
"gene_set_query"	"291"	"EMX2"	"378.3"	"ARCHS4 Coexpression,608;Enrichr Queries,183;GTEx Coexpression,344"	"NTRK2,NRP1,BCL11B,DLX5,CXCR4,GLI3,DCLK1,NELL2,CDH4,ZEB2,NFIB,NOVA2,DCX,SLIT1,NCAM1,SLIT2"
