"ensembl_id","symbol","gene_name","entrez_id","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","direction"
"ENSRNOG00000001783","Tra2b","transformer 2 beta","117259",9189.55354022673,-0.0697708284989395,0.045367087676813,-1.53791728920257,0.124068839397589,0.999733014012761,"ns"
"ENSRNOG00000025946","Igf2bp2","insulin-like growth factor 2 mRNA binding protein 2","303824",914.360183772962,-0.0765524444243071,0.0977316468707538,-0.783292279168739,0.433455496101121,0.999733014012761,"ns"
"ENSRNOG00000001773","Senp2","SUMO specific peptidase 2","78973",1002.27151308946,-0.0830304917900212,0.0890222436227874,-0.932693767434632,0.350978103782505,0.999733014012761,"ns"
"ENSRNOG00000046283","Tmem41a","transmembrane protein 41a","681708",238.470772683139,0.0466492101582271,0.15465353309248,0.30163688617661,0.762928885809913,0.999733014012761,"ns"
"ENSRNOG00000025423","Map3k13","mitogen-activated protein kinase kinase kinase 13","303823",1610.46495887716,0.0971023941061363,0.0735341065387622,1.32050824680858,0.186665384465571,0.999733014012761,"ns"
"ENSRNOG00000001748","Polr2h","RNA polymerase II, I and III subunit H","498109",614.428136921407,0.0329176044817621,0.100313496874919,0.328147313245465,0.742800281961049,0.999733014012761,"ns"
"ENSRNOG00000050854",NA,NA,NA,197.769343340463,0.569307446055999,0.410434886181126,1.38708346981198,0.165416311928632,0.999733014012761,"ns"
"ENSRNOG00000045653",NA,NA,NA,391.631653323054,-0.217777773940053,0.150363145415585,-1.4483454262555,0.147520469235433,0.999733014012761,"ns"
"ENSRNOG00000049598",NA,NA,NA,910.453476737412,-0.0957454476963926,0.101037127592459,-0.947626382279885,0.343319690477016,0.999733014012761,"ns"
"ENSRNOG00000001767",NA,NA,NA,315.535148304841,0.0521450685222515,0.133049052245647,0.391923637501577,0.695114637166363,0.999733014012761,"ns"
"ENSRNOG00000001764","Vps8","VPS8 subunit of CORVET complex","287990",2520.84629391685,0.0782439986468456,0.060208288536772,1.2995552696878,0.193753438851961,0.999733014012761,"ns"
"ENSRNOG00000056559",NA,NA,NA,293.008810965403,-0.0252668775866674,0.136002297789714,-0.185782725713464,0.852615151578586,0.999733014012761,"ns"
"ENSRNOG00000031801","Ephb3","Eph receptor B3","287989",236.472966555173,-0.0889555423101514,0.170570671583811,-0.521517219133667,0.602006513524249,0.999733014012761,"ns"
"ENSRNOG00000025014",NA,NA,NA,14.1438212054011,-0.110029791014904,0.597071163194844,-0.184282540838432,0.853791809758413,0.999733014012761,"ns"
"ENSRNOG00000001750","Chrd","chordin","117275",106.394868576954,0.210985717656823,0.220759604560213,0.955726107940533,0.339210628619923,0.999733014012761,"ns"
"ENSRNOG00000049116",NA,NA,NA,34.4130910960953,-0.0140932251015334,0.436608699749499,-0.0322788462749809,0.974249678640243,0.999733014012761,"ns"
"ENSRNOG00000001742","Clcn2","chloride voltage-gated channel 2","29232",596.833452680179,0.113145633219746,0.137968073381719,0.820085621596695,0.412167298348872,0.999733014012761,"ns"
"ENSRNOG00000046177",NA,NA,NA,655.530790341112,0.0487309854045128,0.104132043011085,0.467973008071354,0.639803892326981,0.999733014012761,"ns"
"ENSRNOG00000001738","Eif4g1","eukaryotic translation initiation factor 4 gamma 1","287986",14782.6574823112,0.0563203645226105,0.0530791221372326,1.06106435552943,0.288660655345266,0.999733014012761,"ns"
"ENSRNOG00000001719","Psmd2","proteasome 26S subunit ubiquitin receptor, non-ATPase 2","287984",10990.4945098096,0.00911490412055033,0.0418637383339911,0.217727906854165,0.827641118734392,0.999733014012761,"ns"
"ENSRNOG00000001715","Ece2","endothelin-converting enzyme 2","408243",96.6973516785806,0.244899133649857,0.2369424492869,1.03358066225323,0.301332243499625,0.999733014012761,"ns"
"ENSRNOG00000038184",NA,NA,NA,415.03764198932,0.09330260660367,0.131238248043566,0.710940659408204,0.477121008765703,0.999733014012761,"ns"
"ENSRNOG00000029529","Eef1akmt4","EEF1A lysine methyltransferase 4","102551435",184.91700640286,-0.0254733197436017,0.175394600610333,-0.145234343902038,0.884525850879065,0.999733014012761,"ns"
"ENSRNOG00000001712","Alg3","ALG3, alpha-1,3- mannosyltransferase","287983",505.32314877476,-0.0180799590925078,0.113217856244795,-0.15969176322696,0.873123889626356,0.999733014012761,"ns"
"ENSRNOG00000001710","Abcf3","ATP binding cassette subfamily F member 3","287982",1477.94917815274,-0.00469282648979461,0.0710504122927595,-0.0660492506427417,0.947338614686709,0.999733014012761,"ns"
"ENSRNOG00000001709","Ap2m1","adaptor related protein complex 2 subunit mu 1","116563",19730.511910521,0.0233340976172238,0.0452307480775532,0.515890154573939,0.605931130808217,0.999733014012761,"ns"
"ENSRNOG00000001708","Dvl3","dishevelled segment polarity protein 3","303811",7639.10866627323,0.0775732414426409,0.0574495184057499,1.35028532171084,0.176924478809447,0.999733014012761,"ns"
"ENSRNOG00000038160","Eif2b5","eukaryotic translation initiation factor 2B subunit epsilon","192234",2670.19988687266,0.0840779628644417,0.0599010424333045,1.40361435208839,0.160433719005213,0.999733014012761,"ns"
"ENSRNOG00000032877","Rps15al2","ribosomal protein S15A-like 2","100362139",30.7261212966106,0.206119944491744,0.426806810538236,0.482934994012421,0.629141893710527,0.999733014012761,"ns"
"ENSRNOG00000001911",NA,NA,NA,201.786002925546,-0.0394778981590451,0.173440326945606,-0.227616603671567,0.819944310887466,0.999733014012761,"ns"
"ENSRNOG00000023107","Yeats2","YEATS domain containing 2","498112",3492.44572092198,0.023405394906065,0.0571052390736298,0.409864231123991,0.681905545384482,0.999733014012761,"ns"
"ENSRNOG00000023271","Parl","presenilin associated, rhomboid-like","287979",975.546406062477,-0.074424355524512,0.0826743738878622,-0.900210694373805,0.368008135994343,0.999733014012761,"ns"
"ENSRNOG00000033372","Klhl24","kelch-like family member 24","303803",2247.90689049041,-0.0159829397285116,0.0645608326244722,-0.247564027271439,0.804471746480331,0.999733014012761,"ns"
