"ensembl_id","symbol","gene_name","entrez_id","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","direction"
"ENSRNOG00000014793","Gpr149","G protein-coupled receptor 149","192251",32.3417599164972,-0.336237514794803,0.416248764109154,-0.80778021170684,0.419217118567512,0.586829305777497,"ns"
"ENSRNOG00000005377","Tmem11","transmembrane protein 11","303196",1149.99270289268,-0.0698067935584891,0.0864307529306838,-0.80766152314412,0.419285459240193,0.586866905157325,"ns"
"ENSRNOG00000009711","Hepacam2","HEPACAM family member 2","296846",13.0077673455813,-0.527030877012051,0.652747090093785,-0.807404406714901,0.419433528911632,0.587016081416734,"ns"
"ENSRNOG00000019249","Ap3b2","adaptor related protein complex 3 subunit beta 2","308777",5987.24309751988,0.0432350108657532,0.0535565081064888,0.807278375576448,0.419506119668161,0.587058922253156,"ns"
"ENSRNOG00000010922","Ppp2r1b","protein phosphatase 2 scaffold subunit A beta","315648",1405.32389553399,0.0629155923809803,0.0779562223516901,0.807063124443668,0.419630115970184,0.587058922253156,"ns"
"ENSRNOG00000002749","Spag9","sperm associated antigen 9","360600",13872.0971585631,-0.0356685943902081,0.0441927809467975,-0.807113596972967,0.419601039128169,0.587058922253156,"ns"
"ENSRNOG00000017318","Zfp322a","zinc finger protein 322a","680201",872.291646968135,-0.06996157252153,0.0866753616844783,-0.807167932868963,0.419569737953797,0.587058922253156,"ns"
"ENSRNOG00000009594",NA,NA,NA,58.7479936207014,-0.256370237056117,0.317749328575968,-0.806831719220529,0.419763441930887,0.587173548006008,"ns"
"ENSRNOG00000004185","Mon2","MON2 regulator of endosome-to-Golgi trafficking","314894",1712.65617519691,-0.061592254945378,0.0763436065690745,-0.806776856810535,0.419795054995813,0.587173548006008,"ns"
"ENSRNOG00000002473","Odr4","odr-4 GPCR localization factor homolog","304863",215.997275080242,-0.13571768461036,0.168330797804706,-0.806255815218177,0.420095361674149,0.587477431745167,"ns"
"ENSRNOG00000001277",NA,NA,NA,814.592684111154,-0.0724657713183143,0.0898762971703338,-0.806283454034348,0.420079428641915,0.587477431745167,"ns"
"ENSRNOG00000028930","Dab2","DAB adaptor protein 2","79128",49.4548712533545,-0.270394161428373,0.335433419072569,-0.806103822856945,0.420182987516745,0.587541809490081,"ns"
"ENSRNOG00000010721","Dlgap5","DLG associated protein 5","289997",546.904638716953,0.110401140271302,0.136968697825376,0.806031903815382,0.420224453649288,0.587541809490081,"ns"
"ENSRNOG00000059347","Rbmxl1b","Rbmx like 1B","680944",1323.79446607975,-0.0616259649776029,0.0764660507633022,-0.805925824106749,0.420285620076399,0.587545066304948,"ns"
"ENSRNOG00000017067","Haus1","HAUS augmin-like complex, subunit 1","192228",75.6344848726548,0.239575155585403,0.297282497665242,0.805883822515439,0.420309839982498,0.587545066304948,"ns"
"ENSRNOG00000012693","Pmpcb","peptidase, mitochondrial processing subunit beta","64198",2047.97353086772,-0.0532887281073632,0.0661613679092801,-0.805435706535455,0.42056829376817,0.587734533552069,"ns"
"ENSRNOG00000057054",NA,NA,NA,60.7074421201387,0.243418715096558,0.302221032867469,0.805432741682482,0.420570004076982,0.587734533552069,"ns"
"ENSRNOG00000001342",NA,NA,NA,24.4663275649406,0.37240712747444,0.462333852301882,0.80549396419987,0.420534688007239,0.587734533552069,"ns"
"ENSRNOG00000014424","Tgm2","transglutaminase 2","56083",85.0505343443858,-0.224712191692292,0.279149165467637,-0.804989659617463,0.420825646864013,0.588033703884647,"ns"
"ENSRNOG00000051065",NA,NA,NA,20.3202371615347,-0.416617652458462,0.517590705552989,-0.804917182609282,0.420867472231169,0.588034070425299,"ns"
"ENSRNOG00000005904","Cdc27","cell division cycle 27","360643",2088.34496670939,-0.0507873861819869,0.063112311381777,-0.804714406271154,0.420984504301692,0.588081434326653,"ns"
"ENSRNOG00000053712",NA,NA,NA,202.478872276128,-0.131211621960843,0.163045862610335,-0.80475284597946,0.420962317412475,0.588081434326653,"ns"
"ENSRNOG00000011025","Trmt10a","tRNA methyltransferase 10A","295496",712.681572221505,-0.0765324786317261,0.0952002644645124,-0.803910357415602,0.42144874792608,0.588613710331509,"ns"
"ENSRNOG00000050854",NA,NA,NA,197.769343340463,0.332497695258666,0.413599062772167,0.803913077147914,0.421447177094602,0.588613710331509,"ns"
"ENSRNOG00000005183","Rtf1","Rtf1, Paf1/RNA polymerase II complex component, homolog (S. cerevisiae)","366169",6230.11225714841,-0.0418258506440965,0.0520400137044185,-0.80372481993688,0.4215559166222,0.588705271776813,"ns"
"ENSRNOG00000024957","Dnali1","dynein, axonemal, light intermediate chain 1","298524",17.3528537816945,-0.439286121908066,0.546789273232857,-0.803391989222493,0.421748203725813,0.588852241472492,"ns"
"ENSRNOG00000009958","Nkapd1","NKAP domain containing 1","100151767",2680.33851863393,0.0511050899776688,0.0636097938785513,0.803415431202977,0.421734658849562,0.588852241472492,"ns"
"ENSRNOG00000000322","Atg5","autophagy related 5","365601",912.145763303798,0.0729167971669342,0.0907685645637301,0.803326542811395,0.421786020291365,0.588852241472492,"ns"
"ENSRNOG00000025498","Crb2","crumbs cell polarity complex component 2","366031",153.94718589884,-0.159489312557099,0.198557083401787,-0.80324161608663,0.42183509603113,0.588862648115286,"ns"
"ENSRNOG00000030131","Zscan30","zinc finger and SCAN domain containing 30","364827",165.454781120613,-0.1446400741376,0.180115207782974,-0.803041985837648,0.421950467509721,0.588965589416687,"ns"
"ENSRNOG00000004688","Rbfox2","RNA binding fox-1 homolog 2","362950",7712.08601017792,-0.0375027386746429,0.0467798226178689,-0.801686209479505,0.422734494992846,0.589885357052845,"ns"
"ENSRNOG00000032908","Acaa1a","acetyl-CoA acyltransferase 1A","24157",791.211408597796,-0.0729651868167394,0.0910134609607954,-0.801696650654451,0.422728453741351,0.589885357052845,"ns"
"ENSRNOG00000018162","Nhej1","nonhomologous end-joining factor 1","363251",23.4790550434121,-0.405095356110985,0.505301389741116,-0.801690563959323,0.422731975489819,0.589885357052845,"ns"
"ENSRNOG00000019374","Csk","C-terminal Src kinase","315707",4404.92894364194,-0.0411611030131551,0.0513528780917325,-0.801534491204724,0.4228222847134,0.589949672990649,"ns"
"ENSRNOG00000049920","Psma2","proteasome 20S subunit alpha 2","29669",4240.61664240114,-0.0503307198326737,0.0628050732275024,-0.80137984475168,0.422911779772166,0.590016355410375,"ns"
