"ensembl_id","symbol","gene_name","entrez_id","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","direction"
"ENSRNOG00000012067","Fam111a","FAM111 trypsin like peptidase A","499322",1611.66354118265,-0.365377200505886,0.0756600297504361,-4.82919715616131,1.37084628766455e-06,0.000717005333305777,"ns"
"ENSRNOG00000009740","Slco1c1","solute carrier organic anion transporter family, member 1c1","84511",549.959069898426,-0.612682440316441,0.126755525831512,-4.83357578533375,1.34102193868941e-06,0.000717005333305777,"down"
"ENSRNOG00000007805","Mybl2","MYB proto-oncogene like 2","296344",800.725251415216,-0.45086939771814,0.0946151400988069,-4.76529863241015,1.88574143585142e-06,0.0009497851031905,"ns"
"ENSRNOG00000051077",NA,NA,NA,313.376158734468,0.857445114070969,0.182415378354186,4.7005089253282,2.59513912533327e-06,0.00126040346305025,"up"
"ENSRNOG00000012199",NA,NA,NA,1243.52294290546,-0.355331122527456,0.0760417356848014,-4.67284339747754,2.97058267102117e-06,0.00139299840493851,"ns"
"ENSRNOG00000026116","Sall3","spalt-like transcription factor 3","364910",445.336155559027,-0.583820977610933,0.125963151429688,-4.63485528096539,3.57187277554802e-06,0.00161912992915592,"ns"
"ENSRNOG00000010274","Smc4","structural maintenance of chromosomes 4","295107",1556.45713381711,-0.327041281622185,0.0708733944623336,-4.61444360190754,3.94149782301984e-06,0.00167501340297646,"ns"
"ENSRNOG00000058646","Zfp36l1","zinc finger protein 36, C3H type-like 1","29344",562.788497856175,-0.493720794047848,0.106878238239326,-4.61946980209655,3.84721865388399e-06,0.00167501340297646,"ns"
"ENSRNOG00000059801","Lima1","LIM domain and actin binding 1","300228",2016.22492335209,-0.377796201055783,0.0821328682460857,-4.59981745583064,4.22861326667354e-06,0.00171540969811701,"ns"
"ENSRNOG00000018371","Tubb6","tubulin, beta 6 class V","307351",511.03202452188,-0.51257685268621,0.111505610345537,-4.59687051707822,4.28883960114556e-06,0.00171540969811701,"ns"
"ENSRNOG00000021750","Id1","inhibitor of DNA binding 1","25261",269.216493196856,-0.770964979291438,0.168046163870134,-4.58781659477357,4.47905863563212e-06,0.00174030623959889,"down"
"ENSRNOG00000026124","Id3","inhibitor of DNA binding 3","25585",727.292741857287,-0.590058560245444,0.131887264914487,-4.47396161128996,7.67835330963379e-06,0.00290049796271416,"down"
"ENSRNOG00000018958","Mt3","metallothionein 3","117038",586.124703510153,-0.474272233749147,0.10639811257762,-4.45752487764436,8.29114175050687e-06,0.00304733072067954,"ns"
"ENSRNOG00000004294",NA,NA,NA,520.835470353234,-0.555243549279897,0.125936134767808,-4.408929576119,1.03882796027879e-05,0.00371763721890298,"ns"
"ENSRNOG00000051922",NA,NA,NA,227.791718387119,-0.729332815996849,0.169097519576128,-4.31308997213589,1.60988564536156e-05,0.00561354740801843,"down"
"ENSRNOG00000025518","Carmil3","capping protein regulator and myosin 1 linker 3","361041",4853.21090375394,0.316926692496769,0.0742711865662242,4.26715536871328,1.97981280821931e-05,0.00673086859474361,"ns"
"ENSRNOG00000046308",NA,NA,NA,184.434693915155,-0.756680475389361,0.180036223135922,-4.20293462176269,2.63476705682351e-05,0.00853099933470069,"down"
"ENSRNOG00000011335","Gpr50","G protein-coupled receptor 50","117097",81.8133602716352,-1.08580752748824,0.258028346727828,-4.20809396044214,2.57533785009026e-05,0.00853099933470069,"down"
"ENSRNOG00000048088","Mest","mesoderm specific transcript","58827",727.054740259824,-0.436490459906908,0.104104359693587,-4.19281633537384,2.75512498904713e-05,0.00871324295954697,"ns"
