"ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalue","rank","leading_edge","core_enrichment","log2err"
"rno00140","Steroid hormone biosynthesis",18,0.659117796882822,1.58036424838688,0.0488413315570296,0.193145265702799,0.193145265702799,636,"tags=22%, list=5%, signal=21%","Cyp2d4/Hsd17b1/Ugt1a1/Sts",0.321775918075361
"rno03420","Nucleotide excision repair",53,-0.539975557665766,-1.57446406044793,0.0103706355204991,0.0629822269982351,0.0629822269982351,2976,"tags=51%, list=25%, signal=39%","Ccnh/Gtf2h5/Lig1/Pold3/Xpa/Polr2d/Polr2f/Xpc/Ercc3/Ercc5/Rfc5/Rfc2/Gtf2h2/Mnat1/Pold2/Rfc4/Rpa2/Pole/Rfc3/Rpa1/Pold4/Cdk7/Pold1/Pcna/Pole2/Ddb2/Rpa3",0.380730400722792
"rno04142","Lysosome biogenesis",211,0.441003088198332,1.57187952726844,0.000652635956736751,0.00941790052446962,0.00941790052446962,1806,"tags=22%, list=15%, signal=19%","Slc11a1/Slc15a3/Tlr3/Tlr7/Ctss/Tlr9/Laptm5/Acp5/Lamtor1l1/Ctsk/Arsa/Ctsz/Idua/Abca2/Deptor/Man2b1/Osbpl7/Ctsh/Cd68/Ap5z1/Glb1/Igf2r/Gga3/Lgmn/Ap5b1/Dmxl2/Vps13c/Tfe3/Abca5/Acp2/Ap1s3/Borcs5/Cln5/Ap3b1/Cltc/Gga2/Vps16/Cln3/Atp6v0a1/Dtnbp1/Spg11/Mfsd8/Pikfyve/Ap1g2/Hyal1/Ap5m1/Gpr155",0.477270815362862
"rno05322","Systemic lupus erythematosus",30,0.605171816126199,1.56812191608683,0.018805487855234,0.0912683074192153,0.0912683074192153,625,"tags=23%, list=5%, signal=22%","C3/C2/Fcgr3a/RT1-DOb/C1qa/C1qc/C1qb",0.352487857583619
"rno04668","TNF signaling pathway",80,0.496945756342482,1.55966252046068,0.00673623651980958,0.0459649080175242,0.0459649080175242,369,"tags=10%, list=3%, signal=10%","Il1b/Fos/Icam1/Tnfrsf1b/Tradd/Sele/Traf5/Rhbdf2",0.407017918923954
"rno05146","Amoebiasis",65,0.505805741340687,1.55662362092151,0.016356623334984,0.084041064998432,0.084041064998432,998,"tags=20%, list=8%, signal=18%","Il1b/Itgb2/Tlr2/Itgam/Cd14/Serpinb9/Prkcg/Lamc2/Lama3/Tgfb1/Lamb1/Col4a2/Tgfb3",0.352487857583619
"rno04514","Cell adhesion molecule (CAM) interaction",79,0.492371472674817,1.55231807070237,0.014263126089948,0.0798784632111479,0.0798784632111479,476,"tags=16%, list=4%, signal=16%","Itgal/Ptprc/Itgb2/Itgam/Icam1/Sele/Spn/RT1-N2/Cntnap1/Sdc4/RT1-DOb/Cntnap2/Vcan",0.380730400722792
"rno04152","AMPK signaling pathway",100,-0.480316100119156,-1.54624783148454,0.00522495304595891,0.0378809095832021,0.0378809095832021,234,"tags=6%, list=2%, signal=6%","Creb5/Ccna1/Slc2a4/Ccnd1/Lepr/Pfkfb1",0.407017918923954
"rno00240","Pyrimidine metabolism",44,-0.554845496020393,-1.5395431116239,0.0164896430916042,0.084041064998432,0.084041064998432,1633,"tags=30%, list=13%, signal=26%","Nme7/Tyms/Nudt2/Dctpp1/Umps/Rrm1/Hddc2/Tk1/Dut/Dpyd/Dck/Rrm2/Enpp1",0.352487857583619
"rno04933","AGE-RAGE signaling pathway in diabetic complications",84,0.477027769862263,1.52716678657411,0.0187083960624893,0.0912683074192153,0.0912683074192153,1054,"tags=20%, list=9%, signal=19%","Il1b/Icam1/Tgfbr2/Egr1/Sele/Ager/Nox4/Cybb/Plcg2/Plcd3/Vegfa/Tgfb1/Mapk11/Prkcd/Col4a2/Tgfb3/Thbd",0.352487857583619
"rno01523","Antifolate resistance",23,0.607549912061607,1.52181748348088,0.0303495233271124,0.132020426472939,0.132020426472939,1157,"tags=26%, list=10%, signal=24%","Il1b/Abcc5/Slc19a1/Abcc1/Fpgs/Mthfr",0.352487857583619
"rno04625","C-type lectin receptor signaling pathway",70,0.4910645925315,1.5215837796767,0.0200156615856768,0.0954171264632265,0.0954171264632265,1030,"tags=17%, list=9%, signal=16%","Il1b/Fcer1g/Syk/Il23a/Plcg2/Ikbke/Mapk11/Egr2/Prkcd/Card9/Ksr1/Nfatc4",0.352487857583619
"rno05235","PD-L1 expression and PD-1 checkpoint pathway in cancer",66,0.501149983641281,1.51088905590479,0.0166633146117581,0.084041064998432,0.084041064998432,816,"tags=12%, list=7%, signal=11%","Tlr2/Fos/Ptpn6/Tlr9/Rps6kb2/Alk/Myd88/Mapk11",0.352487857583619
"rno00430","Taurine and hypotaurine metabolism",7,0.787199396772054,1.50651174979665,0.0333219688547851,0.141415184895917,0.141415184895917,1181,"tags=43%, list=10%, signal=39%","Gad2/Ggt5/Gad1",0.321775918075361
"rno05216","Thyroid cancer",33,-0.567574306728208,-1.50149843621081,0.0479573712255773,0.192627280078309,0.192627280078309,1696,"tags=27%, list=14%, signal=24%","Lef1/Tcf7l1/Gadd45b/Ddb2/Tcf7/Polk/Rxrg/Tcf7l2/Ccnd1",0.276500599254472
"rno04390","Hippo signaling pathway",117,-0.454912878543403,-1.49865377139664,0.00733023179850718,0.049056166651548,0.049056166651548,1755,"tags=28%, list=14%, signal=24%","Wnt4/Mob1a/Lef1/Patj/Tead3/Wtip/Axin2/Tcf7l1/Stk3/Frmd6/Rassf6/Tead4/Tgfb2/Gdf5/Birc5/Ajuba/Pals1/Tead1/Tead2/Crb1/Wnt16/Fzd7/Tcf7/Wnt3/Limd1/Yap1/Smad3/Tcf7l2/Snai2/Wwtr1/Bmp7/Ccnd1/Id1",0.407017918923954
"rno04217","Necroptosis",100,0.457678560080245,1.49679558163993,0.0144607562709837,0.0798784632111479,0.0798784632111479,1150,"tags=14%, list=9%, signal=13%","Il1b/Tlr3/Tradd/Alox15/Traf5/Cybb/Jak3/Pla2g4b/Stat6/Tnfaip3/Ftl1l7/LOC100362384/Ftl1l1/Pla2g4e",0.380730400722792
"rno05170","Human immunodeficiency virus 1 infection",148,0.43758522162015,1.49026524786398,0.00514789054712166,0.0378809095832021,0.0378809095832021,816,"tags=13%, list=7%, signal=12%","Rac2/Tlr2/Fos/Tnfrsf1b/Gnb3/Trim5/Tradd/RT1-N2/Elocl1/Traf5/Tap1/Plcg2/Prkcg/Irf3/Rps6kb2/Irak4/Tap2/Myd88/Mapk11",0.407017918923954
